X1,X2,ID,SEX,AGE,EDUCATION,MARRIAGE,LIMIT_BAL,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
-0.36848828584822335,-0.5905727608057121,6121,2,27,2,1,70000,76062,73367,70935,52943,50971,50681,3000,3500,5450,5900,3100,2650,1
-1.5514747551802013,1.4884758014488322,6126,2,47,3,1,30000,6911,10507,4785,4567,11762,4209,10523,4790,4736,55762,4209,22815,0
3.2700720118043947,-1.1910399359569235,6128,2,60,2,1,180000,178854,177159,177477,176197,170173,139649,2600,5022,5000,6000,7000,6000,1
0.6432340798636825,0.12185864852887275,6131,1,47,1,1,480000,69046,70490,71931,73362,74897,76461,2548,2602,2618,2709,2800,6098,0
1.374619897631777,5.74006346928921,6132,1,27,1,2,350000,21872,68309,162651,13514,36306,14974,137308,164395,49,36491,15049,14158,0
-1.7600786081534432,0.5197261248994327,6134,2,27,1,2,240000,3293,9051,2804,3958,12157,3874,9079,2804,3958,12157,3874,937,0
-1.8545774347014,0.15512626426552073,6135,2,30,1,2,280000,29989,168,1206,300,460,861,168,1206,300,460,861,7595,1
-1.244930925064359,-0.17486848829993054,6136,2,39,2,1,150000,32891,30930,28901,27587,25531,26586,5000,1650,2000,2000,3000,2000,0
-1.1091085586978784,-0.06036282774400068,6137,1,30,2,2,320000,29668,30282,30737,26875,26318,25880,1353,1224,739,742,751,703,0
-0.8298981562777632,-0.6483150255679456,6139,2,36,3,1,50000,45260,46605,47317,48259,50245,50265,2075,1787,1729,2765,1000,2000,1
3.2603003222168234,-0.5650109445425614,6142,2,53,1,2,260000,235073,235704,198181,143561,110982,72514,30000,10087,6030,5001,10002,148,0
1.3409208057021968,0.058102525228567535,6143,1,56,1,1,500000,87161,89009,92651,93725,95517,97581,3248,5140,3510,3461,3646,3770,0
7.821318031455367,-1.5661143875757932,6144,1,35,1,2,470000,393780,371511,318025,248281,254175,256613,15107,13111,10000,10014,9598,10044,0
-1.2676735509068944,0.5274042908470834,6148,1,39,2,2,220000,3553,15696,17257,21624,26246,30781,15696,5000,5000,5000,5000,5000,0
-0.4547990454139707,5.4548606634744035,6151,2,39,3,2,300000,-3928,-5973,4735,6186,116,14429,1720,344467,6822,49,15000,12000,1
-0.6874163585498756,-0.09726206473841938,6152,1,48,3,2,50000,79681,79989,76394,24873,-2132,28561,3200,2581,1200,2070,31500,1200,0
-1.7814392585629766,-0.5173014832962495,6157,1,42,2,1,20000,21431,19745,19943,19235,19245,13670,1386,1189,570,589,600,200,1
-1.0696552679892648,1.069167252894493,6158,1,44,3,1,220000,380,380,380,380,56663,57436,380,380,380,56663,2000,2000,0
-0.5805021179779332,-0.5581617514804137,6159,2,62,1,1,70000,69926,69474,60975,38546,37843,38632,4000,3000,1341,1359,1403,1352,0
-1.011725812486995,1.8340657865861778,6162,1,28,1,2,230000,23855,18298,1741,16594,18261,18333,18309,1741,33188,20000,19000,19319,0
-1.8845789657202996,-0.38823144122963554,6163,1,49,3,1,50000,40281,9630,10614,10478,10490,390,1173,1157,411,608,690,780,0
5.92435922178404,-1.4497162564299484,6164,1,31,2,2,360000,281600,281178,265549,244053,239088,193401,14128,11208,6554,7248,7122,6144,1
6.990433876407282,-1.4889050403844526,6165,2,37,2,2,390000,324452,309369,269703,266017,271657,245958,13106,10111,10005,11000,9007,9000,0
7.261975833711852,-1.6249349546239293,6166,2,42,2,3,360000,429169,278515,259097,259999,265746,259299,16629,9519,9367,10001,9513,9973,0
0.22043959953401937,-0.4264445870794234,6169,2,32,3,2,120000,67876,69903,71446,79589,81354,83044,3120,3300,10000,3200,3200,10000,0
-1.8468273932920785,-0.48875008456151836,6171,2,27,2,1,20000,19961,16437,16579,17437,18314,19616,1500,2579,1437,1314,1616,800,0
-1.6356280788493025,-0.3772986457805498,6177,1,28,3,2,30000,22323,25961,25141,22272,22844,19436,4000,9,1000,1013,1300,10000,1
-1.1212097050469545,-0.01732500225836587,6178,1,35,2,2,50000,57570,54383,49966,7825,3753,34287,2460,1140,226,555,35190,1203,1
-0.5867411682087091,-0.6503310663674156,6180,1,29,3,2,90000,83683,65192,46273,46979,48139,44432,4000,3000,1700,2000,1591,2647,0
-1.652533006392301,-0.3380738043345937,6183,2,24,1,2,70000,26410,31128,24486,21879,13127,14149,5190,42,3000,3000,1400,2000,1
-1.4319155013569334,0.8458706401285432,6184,2,27,2,2,430000,263,263,4119,4390,20952,15562,1764,4120,535,20990,2506,500,1
1.5366971414551789,2.449938357420904,6185,1,31,1,2,150000,64378,14054,140230,98674,107664,111561,14127,140951,10000,10000,5219,50005,0
-0.9136729698280762,0.03850435527533919,6186,1,48,1,2,50000,53540,53321,49263,29063,26644,27201,1066,50045,992,1000,1000,1008,0
-1.53254113670401,0.02627446146047782,6189,1,25,2,2,50000,5832,33559,32774,23113,19852,17308,30074,1800,1000,700,1000,1000,0
-0.6251330830458341,2.133631350649753,6190,1,31,1,2,300000,16772,943,38450,29925,33769,21020,934,38500,29700,33769,21020,5418,0
-1.2418056972569271,-0.33281421575610537,6191,2,44,2,1,50000,45578,41906,35703,22360,23659,27421,3016,5003,3000,3000,5000,924,0
-1.2756142624254543,0.6786691529827681,6195,1,28,2,2,360000,19390,22726,12148,12885,12994,15320,7113,12163,3787,714,5369,10026,0
-0.1651110578973722,-0.7780668615430534,6198,2,27,2,2,80000,80088,81371,79183,64862,58651,55230,4791,2418,2118,2066,2150,3000,0
-0.9240219269089395,0.3665718400246021,6200,2,55,3,2,50000,51682,37869,27114,29625,32788,28668,3960,7232,11000,15788,13668,4490,0
-1.8286424876812546,0.3357652943867335,6202,1,38,1,1,260000,10448,1199,6675,1175,888,4186,1211,6818,1180,892,4207,6175,1
-2.025610872665317,-0.3103066977867068,6205,1,56,1,1,50000,5433,12906,7044,6787,6534,6277,1117,1098,231,234,238,175,1
1.7070966459714285,-0.22430757129651277,6206,1,28,3,1,490000,108157,107692,108590,109389,110491,111158,4056,3993,3831,4111,3939,4001,0
-1.2895497333840422,0.5638110957710326,6208,1,29,1,2,500000,15732,15760,18426,19200,3817,4817,3000,3000,2000,1000,2000,1885,0
3.0743414123176263,-0.9936578915831216,6209,1,46,2,1,220000,157646,159833,160032,162303,164700,166756,5800,5759,5938,6200,6009,6044,0
1.6259075781334795,-0.8225346841828313,6210,2,30,1,2,150000,141330,133582,125026,108358,110070,111654,8000,8000,5000,5000,5000,5000,0
-1.4039898060471707,-0.46892772827324164,6212,1,52,2,1,50000,46436,41290,40251,15273,14229,15001,2300,2000,1000,1000,1000,1000,0
0.01849029279092124,-0.7309349590889135,6213,2,26,1,2,100000,91857,78797,70936,68104,68055,68084,3572,2600,5600,2600,2600,2510,0
-1.360428213621807,0.21117144934596316,6214,2,25,2,2,310000,28598,22017,14605,15125,18048,16607,8820,1576,1000,3100,2000,1000,0
1.3975431308981956,1.0148075337071667,6215,2,35,1,1,510000,62382,55076,113654,104449,95937,96634,5000,70000,3500,4000,3500,5000,0
-1.3930269454486572,-0.392372020226869,6222,2,23,2,2,140000,25621,26805,27763,28342,29123,29930,1600,1500,1000,1200,1250,1200,1
-1.568189210182035,-0.28716788203471016,6223,2,32,2,2,50000,36211,28530,20084,18088,18476,20168,1709,2004,7497,671,2000,6100,0
2.4059557692391316,-1.0561807567681203,6226,2,29,1,2,150000,147331,146999,146277,147946,145846,143531,6740,6850,5664,5660,5480,5310,0
4.297735646621686,1.973663642539965,6229,1,60,1,1,240000,184427,188583,191992,185383,179565,92788,7001,6180,6000,5951,5285,192557,1
-0.1420461248994909,0.5779140065319225,6232,2,28,1,2,500000,58076,59534,51006,44360,34229,37880,2001,6620,6015,10001,4137,5000,0
2.596252960578204,-1.1298170364162863,6234,1,30,3,1,200000,144933,148103,148137,151505,154728,157912,7000,4000,4000,4000,4000,4550,0
-1.278453461471172,-0.5528122696319375,6235,1,31,2,1,80000,70664,62223,26400,27201,27363,-4000,2036,1500,1201,1500,2000,2000,0
-1.0746194533156228,-0.2787549017170008,6238,1,30,2,1,210000,32903,33275,34174,34141,34456,34737,1600,1846,1209,1248,1247,1212,1
-2.2765239144935188,-0.45137698569152207,6239,1,27,2,2,10000,8257,7995,4878,5444,2639,2697,2000,1100,600,300,300,1000,1
1.451608207936366,0.04012093989939436,6240,1,44,2,1,500000,91718,93338,96781,98274,100528,102748,4000,5000,4000,4000,4091,6169,0
4.160101102339424,-1.1298055176144408,6242,1,29,1,2,270000,227479,181629,185614,189524,193971,199763,7000,7000,7000,7500,9000,10000,0
-1.7552724111444415,-0.3880692814546671,6243,1,25,2,2,50000,21006,18851,19722,19644,18687,18033,4788,1532,1002,1006,2004,2309,0
1.5800082602025525,0.6017176922223433,6245,1,28,1,2,280000,281663,211805,96763,67554,-3,1244,80019,5000,439,10603,1247,2187,0
2.1352595666194087,-0.7752533248556899,6246,2,28,1,2,260000,126418,129214,131933,134482,135772,138229,6000,5200,5000,5000,5000,5000,0
-1.6404074358667504,0.6532413871975613,6247,1,38,1,1,360000,7975,4062,1914,4877,2100,3602,4062,1914,4877,2100,3602,9452,0
0.7230347516473573,1.6377084237122055,6249,1,29,1,2,390000,9918,15918,103169,95669,88080,80576,16008,100000,5000,4000,4000,3000,0
-2.1368899110248583,-0.5088500797338987,6251,2,27,2,2,10000,6691,7723,17734,9081,8877,9261,1142,1286,500,320,529,500,0
-1.3767617987493928,0.34826514603193365,6257,2,29,2,2,100000,17848,19032,19664,16407,15068,40794,1775,1407,328,935,42000,1500,0
-0.03428459946978177,0.7352884932844348,6259,1,34,1,2,460000,45358,42991,45848,50875,56479,50889,2613,7021,10019,10051,10046,5016,0
-0.4359015279048858,-0.6655308337713456,6261,1,26,1,2,80000,74487,76126,69856,48816,48476,48448,7576,3000,1800,1800,2000,2000,0
4.334842438759318,-1.2881828589168915,6262,2,28,1,2,240000,209848,214477,218142,195913,197823,189111,10000,9000,7000,7000,6625,7000,0
-0.19756618705086126,-0.47529832650552517,6263,2,38,3,1,200000,97584,75187,72556,63524,49914,18068,3600,2500,3000,2000,2000,2000,0
-0.17358113707279424,-0.7013580139032961,6266,2,38,2,1,90000,88758,89680,89876,49922,46302,45430,3900,3487,1629,4000,3000,813,0
7.959757306219505,-1.8834032604555502,6267,1,29,2,2,320000,324693,321110,325024,322246,297637,301575,11650,12500,11900,10503,10886,10040,0
1.211063405877318,2.2741124249320395,6268,2,47,2,1,280000,231181,26610,24910,20133,5821,143866,1610,1910,1133,821,155681,4785,0
-1.6173891591157579,0.4470521551459929,6270,2,27,1,2,400000,140,140,12527,12640,14805,238,140,12527,253,2305,238,238,0
-1.5430246728428154,-0.414473718043621,6271,2,55,1,1,50000,25043,26411,27451,19431,19837,20232,1775,1815,695,719,724,750,0
-0.9212024553562695,-0.7368013181064091,6273,1,26,2,2,70000,69900,67591,68338,26916,27480,28043,2506,1925,1000,997,1020,1100,0
-2.0708277317648562,-0.05934379688228553,6275,2,39,2,1,140000,1007,3680,4214,3790,3357,3426,3685,4214,76,67,69,1376,0
2.462560502180879,-0.9168020840508853,6280,2,36,2,1,220000,136556,139453,142295,145127,148159,151462,5100,5163,5196,5372,5761,5396,0
-0.15492150527160511,0.3866058830675065,6285,2,32,1,2,150000,30697,40139,49410,58549,67560,86315,10000,10000,10000,10000,20000,1718,0
-0.8423985174621483,-0.5120286161354839,6287,2,48,2,1,80000,79518,77757,32325,25670,30089,29395,2264,1420,1002,6005,2000,970,0
-0.2430960584407323,-0.23458173628894508,6288,2,33,1,1,200000,105775,88262,69596,32709,31816,33368,3493,2536,1065,10020,6097,5022,0
1.0097879410371648,-1.0579636449065635,6290,2,28,2,1,130000,135805,125973,95602,91328,93099,95825,75,3369,3423,3400,4275,2307,0
-1.3930969182319972,-0.6371404608373895,6291,2,22,2,2,50000,38604,36684,33826,30387,28850,29022,1575,1757,1047,1042,1036,1039,0
0.6621618305818024,1.1682565647236618,6292,1,51,2,1,190000,86713,75143,43487,34904,108419,75455,3359,13487,1414,40710,43406,2773,1
-1.2100916978654672,0.41452472696087583,6293,2,40,1,2,470000,17243,14722,15270,15615,16261,16969,1243,1300,600,900,1000,1324,1
-0.8225471601326412,1.8707638165469636,6295,2,26,1,2,460000,18738,16345,20246,9936,10833,21169,16447,20373,10018,12387,21865,13898,0
1.7009767920234797,-0.5171250670466568,6296,2,32,2,2,340000,169246,100967,102819,105477,107454,110419,6000,4500,5000,4000,5000,4000,0
1.0647589618159168,-0.8469092015510087,6297,1,27,2,2,110000,103550,105089,107164,105988,108617,103497,6000,6000,4000,5000,4000,4000,0
-0.9978984392944384,0.7142163848364068,6298,2,27,2,2,440000,25154,27028,29098,21447,13547,16008,10011,5052,3163,5010,5000,5000,0
-1.626155467859133,0.7906797466056119,6299,2,23,2,2,90000,3440,6140,5812,13955,22687,15621,6140,5812,13955,22687,15621,2540,0
-1.05822056773042,-0.04092364900410644,6300,2,24,2,2,70000,63912,53137,45078,6823,28989,29059,2400,2000,1000,30848,975,863,0
-1.0526921705407144,1.4148129376244458,6303,2,27,2,2,300000,12752,9314,26887,23981,19378,12759,9314,27187,13981,9378,12759,16980,0
-2.020743866815499,-0.19898910561161023,6304,2,25,1,2,60000,16313,10253,7735,6923,7035,9175,5000,3000,2000,2000,4000,800,0
-0.5890224570260514,2.399985030458704,6307,1,35,1,2,360000,15798,16630,15687,38750,15802,15730,16713,15766,38944,15881,15809,30594,0
-1.018335360071605,1.5340158315012975,6308,1,49,1,1,150000,15472,14860,19601,13262,14329,34193,14877,19608,13280,14329,34193,7880,0
-1.5559777602258653,-0.42367782542981947,6309,2,28,1,2,70000,20335,21699,22460,20345,42123,19852,2000,1500,3000,721,1200,2000,0
2.032572394695926,-0.998628149651047,6315,1,28,1,2,140000,132880,133904,134552,135151,136327,136647,6400,7000,5000,5200,5100,5000,0
0.7268503433416279,-0.734468715496764,6318,1,35,2,1,210000,128595,131627,136428,54058,55398,56698,4606,6815,1800,2000,2000,2000,0
-1.9139146642054121,0.2059004226300287,6320,1,44,1,1,240000,4221,2188,2701,2427,1104,2362,2188,2701,2427,1104,2362,519,0
-0.6725320010339025,-0.6374407260655537,6324,2,30,2,2,100000,58335,56745,56058,51573,47665,43756,2801,2300,1613,1594,1654,1222,0
1.9499274163298301,7.208585033876174,6325,1,49,1,1,500000,12939,28805,41027,36073,46096,103065,28954,41027,36073,46096,103065,154321,0
-2.0849944796662667,-0.09107632120442173,6326,1,51,3,1,50000,636,2228,3287,4843,6379,6878,4600,1500,2000,2000,1000,3000,0
2.8525405806005804,-0.37589429700133925,6329,1,43,1,2,500000,141323,143548,146487,139155,142337,145411,5000,5015,5000,5000,5000,5000,0
-0.6145044706645972,-0.5840072258310585,6330,2,31,1,2,140000,71066,55271,50706,48847,47437,42576,2042,1958,1501,1619,1514,1553,0
6.272176750013376,-1.632941112700056,6331,2,29,2,2,500000,455042,364288,261185,215575,174736,118438,12564,10000,6476,5489,5000,5000,0
-1.3670010872839373,-0.6470938668692278,6332,1,24,2,2,50000,43247,45036,44384,19524,35268,16099,3000,1300,642,612,1192,600,1
1.7237268373402919,-0.8146366263958209,6333,1,60,1,1,170000,170359,178514,98196,100108,95629,89472,11700,3600,3500,3500,3300,3500,1
1.4315348811680924,-0.4336962643707372,6336,2,34,2,2,360000,122193,109382,109845,105271,96644,94973,5004,4031,3082,7018,2755,1813,0
-1.734568529190544,0.5562232707084009,6340,2,35,2,3,200000,1992,8287,9427,2040,16338,2076,8290,9427,2240,16000,2076,833,0
-0.22371427637087768,-0.7886685476139835,6341,2,25,2,2,80000,78401,76930,77977,58469,58722,59770,3562,3112,2076,2279,2175,2300,0
-0.35030953435777445,-0.30386912230650065,6342,1,35,1,1,130000,77578,79724,81221,34289,38550,40600,4000,3500,5000,5000,3000,9900,0
-1.9252057660756607,-0.04366275421185306,6345,2,27,2,2,190000,4686,5459,6214,7104,8973,10809,1000,1000,1000,2000,2000,2000,1
-0.24482183760807844,-0.7036264832346383,6349,1,34,1,2,80000,62423,63827,64682,65614,67007,68349,3000,2500,2600,2600,2600,2000,1
1.0680569715858346,-0.38787792951241773,6352,2,30,1,2,260000,94114,96689,101023,93738,96218,102547,5000,6000,5000,4000,8000,5000,1
-1.8639254494394624,-0.10219564707112579,6357,2,26,2,1,50000,5195,15371,14163,15517,14685,14016,15387,1500,2000,1000,2000,2000,0
-2.096087398401246,-0.46108626896693833,6360,1,27,1,2,50000,17541,18716,19098,3291,1855,540,1762,1144,66,37,158,390,0
-1.2819264152646563,-0.40894275101320643,6365,2,59,3,1,30000,28170,32597,32289,31276,30428,29371,4946,2000,1220,1232,1052,1500,0
-1.7970196063478696,-0.5600134434333655,6366,1,27,3,1,20000,20184,20702,20057,19583,19991,20446,2950,2,687,709,965,559,1
0.13867409102944037,-0.7375630704602184,6376,2,29,2,1,80000,78293,79555,77025,76991,79066,75356,3161,4000,3000,3500,3100,5700,0
2.2940500647275806,-0.9811689536714155,6381,1,32,2,1,150000,141346,145483,146410,142858,146007,130721,10000,7000,4000,8071,4000,3283,0
0.07189242724954252,-0.8121762530785612,6384,1,29,2,2,90000,86294,88412,89853,69362,70537,56775,4400,4111,2100,2200,2510,2000,0
-1.7241084090565515,-0.49968882309188795,6385,2,22,2,2,20000,17807,18520,39053,20055,19606,19925,1298,1909,1666,5000,703,775,0
2.442616104632975,0.31037458999860634,6388,2,28,1,2,250000,273927,211551,132145,88487,66701,52054,21700,11710,6030,9150,11600,48930,0
-0.004634233966693404,1.6222381910217427,6391,2,33,2,2,150000,46006,45425,32139,53639,51873,64675,2000,3000,40009,5000,20000,62339,0
-1.5891609222826906,0.7461572806994904,6393,1,30,1,2,240000,5354,4790,900,6849,26249,6633,4790,900,6849,26249,2200,3000,1
-1.260583337301184,0.7334559026178001,6395,1,37,1,2,450000,16259,15026,17363,11708,11329,4749,6000,4000,6000,5000,2000,2092,0
-1.4316246910251924,-0.4059361975164201,6398,1,26,2,2,80000,33490,35908,29995,27297,21524,23005,5000,1318,1200,2000,2000,2000,0
-1.511265792290386,-0.59289129931238,6400,1,33,3,1,30000,29742,30266,45414,21331,21987,22452,1406,1366,1000,1000,980,1000,1
-1.23747098277952,-0.6697106616151078,6401,1,23,2,2,50000,48025,47611,44249,29321,29309,29739,2122,1815,1184,1206,1411,904,0
-0.6129093582081496,-0.684287286341228,6402,1,29,2,1,70000,68540,64645,66460,46988,43530,44804,3000,3000,2000,2500,2000,2000,0
-1.8391646050877686,-0.4603104404267843,6403,2,33,2,2,50000,14720,15743,16756,17089,17446,17825,1265,1278,611,632,668,591,1
-0.7977429099999489,-0.37930474045158813,6405,2,24,2,2,200000,39723,40586,44233,45124,46252,47207,1353,4000,1267,1500,1500,1500,0
-1.8110392848954617,0.41273996395454643,6407,2,38,1,2,240000,6916,2098,9927,3633,3603,926,2106,9951,3633,3603,926,7199,1
-1.5286513639411528,-0.46904240681577036,6408,2,35,3,1,90000,35077,37557,29355,20046,14905,15075,3407,56,603,553,430,133,0
-1.7730674428323276,-0.4723826065052236,6409,2,33,2,2,50000,16926,17749,18760,19132,19533,19936,1400,1312,684,709,728,709,0
-0.5088679077244456,-0.6304431067321052,6410,1,48,2,2,80000,74658,72885,47663,48350,47208,46292,2500,2000,2000,2000,2000,2000,0
6.864103459376726,-1.7531914703260922,6412,1,41,3,1,350000,349125,338832,296868,237193,233591,237351,12005,10095,8389,8474,7640,6847,0
1.2211793039887555,-0.8761728618045517,6413,1,45,2,2,160000,131895,132154,129237,90981,92580,77184,5336,4900,2807,2898,2713,2885,1
-0.7732053787073266,-0.7798050716573132,6414,1,33,1,2,70000,66874,132127,52335,27374,27133,10721,2423,4136,1024,1215,435,186,1
-0.7312868594004929,-0.5883107315178311,6416,1,47,2,1,80000,52690,51560,51047,48260,46198,43253,2022,1711,1584,1576,1690,1285,0
1.9744418426016337,-0.6581457157431516,6422,2,28,2,2,290000,133789,137875,124871,118193,121283,124109,6300,6000,5000,5000,5000,5000,0
-1.2127460013208333,-0.0038414593138894186,6423,1,34,1,2,220000,29549,28267,29708,25407,25109,23320,2000,3000,800,5000,5000,2000,0
0.34816029932534276,0.12450959945197622,6425,1,38,3,1,500000,74223,72419,64537,60228,59038,58738,3338,3022,2502,2250,2350,2200,0
-1.808545556027341,0.41843360975080224,6426,1,39,2,1,210000,7128,3605,4308,3713,5133,5749,3623,4315,3713,5133,5749,6762,0
-2.0251840043397737,-0.2729522389298155,6428,2,23,2,2,100000,8002,7954,9777,10026,9657,9279,2000,2000,1000,504,1000,2000,0
2.6641783546574676,-0.966471712037742,6432,1,37,1,1,240000,191748,169943,137358,132792,135652,139389,7000,4883,4753,5000,6000,6000,0
-1.2055469377345858,-0.6426300064266398,6437,1,26,2,2,50000,49713,50581,46567,27211,28274,29005,2000,2000,1000,1500,1500,2000,0
-1.4993348633801329,0.682587690354617,6438,2,35,2,1,300000,10911,18463,16022,10880,2558,2324,12042,6191,10892,2558,2332,4099,0
-0.2555504864255908,-0.7817562655320571,6442,2,24,2,2,70000,66915,68852,69390,64457,66021,67267,3167,2521,2400,2600,2614,2376,0
1.1545031899313434,-0.8830567744905724,6444,2,32,2,2,110000,108159,106812,108464,108829,110557,106082,5400,5400,4100,4100,4100,4200,0
0.5379561685213683,0.0863373915005212,6445,2,48,2,2,120000,116183,116394,113245,48888,40241,49923,5078,2657,978,805,52169,1600,0
-1.8964910493643938,0.20634536836068906,6446,2,45,1,1,200000,15127,1890,3699,367,-1530,4812,1896,3712,379,1217,9652,16,1
-1.525430372483919,0.7455246232160926,6448,2,47,1,1,290000,15485,12332,3979,7139,6448,1476,12369,4690,7160,6471,1476,6078,0
-2.04458436782677,-0.5130290342309113,6449,2,22,2,2,20000,17503,12245,12974,14192,14096,7045,1273,1392,2000,389,1000,140,0
-1.0107478939519574,-0.7170052778626426,6450,2,22,3,2,50000,46687,47831,48764,47109,39415,39920,1896,1829,1924,1308,1480,1171,1
-1.4037692049104449,-0.4136373206028765,6451,2,23,2,1,50000,33713,34437,28709,28386,28361,28449,5012,3000,3548,2500,2000,2000,0
-1.092074724634406,1.260028466339906,6453,1,46,1,1,330000,7401,4567,6242,24353,20219,23163,4567,6443,24353,10219,13163,5909,0
1.4511208433099663,-0.8241602547779584,6455,2,25,2,1,180000,134733,120775,112784,114794,105248,107130,9148,4030,4211,3798,4000,4327,0
-0.5729696805010938,-0.6624044873190338,6456,2,28,1,2,80000,53541,54694,55297,55788,57146,58351,2600,2100,2000,2400,2300,2315,0
0.6540428375769706,3.3814851892346316,6461,2,54,3,1,380000,1630,65757,65201,39281,80561,19302,65757,1628,196,80962,19395,13452,0
-1.3914029255934304,1.1019485527241293,6464,2,34,2,2,160000,18958,11842,7918,13780,12297,12752,24000,8000,13780,12300,12752,6000,0
0.9773110281236644,-0.9197875874658628,6465,1,29,2,2,120000,118277,121004,118774,91369,88015,88087,6513,3740,3215,3300,3405,3303,0
4.778058362318429,-0.5051729911864843,6466,2,34,1,2,330000,261974,245882,228275,227974,185431,107493,15000,10008,10000,20000,25000,3500,0
-1.8053242887854681,0.5193879391955851,6468,1,27,1,2,200000,-36,7203,5360,4481,10330,5599,7239,5395,4503,10381,5627,4935,0
5.842005927195317,-1.4652935766869453,6469,2,27,5,1,340000,281544,283173,282231,216946,216403,218209,11000,11031,8000,8000,8300,7500,0
1.2189364654192585,4.896919080825588,6472,2,48,2,2,500000,77461,68781,58436,9536,8302,64460,68781,58436,9536,58302,64460,14000,0
-1.4730548909072776,-0.5001714891716152,6473,1,43,2,1,50000,28287,28924,29521,29876,30201,15611,1485,1472,1217,1347,558,550,0
-1.1987543313739664,-0.28058419335433266,6474,2,23,2,2,170000,32192,32555,32292,32372,31202,31688,1608,2301,2379,2202,2688,2110,0
4.026894620286595,-1.6114247025542865,6475,2,29,1,2,260000,234922,227802,215320,177965,171201,164834,6,6918,5295,4805,5002,3005,0
1.7329346129410181,2.624635287917615,6477,1,29,1,2,400000,41057,11150,6298,138307,149548,148632,1300,1001,138307,16996,5010,96,0
1.8582960168236375,0.6198038932503427,6478,2,32,1,2,380000,91806,100291,108245,109006,117195,121246,10000,10000,10000,10001,6000,38000,0
-2.2018642183554524,-0.15930311402692598,6480,1,40,2,1,130000,390,390,390,390,390,390,390,390,390,390,390,390,0
-0.3575286962083265,0.7601382780250688,6481,2,24,2,1,110000,-1256,65064,66102,54275,51791,52928,68500,3114,4016,2000,2000,2000,0
2.4236458023892857,-0.8572530056443055,6483,1,26,2,2,190000,155260,136185,139013,140035,146365,148961,7416,6900,5100,10000,5500,6700,0
-1.9523751902474396,-0.18732320029587834,6487,2,45,3,1,20000,14064,12451,11176,6934,11203,7737,3000,1006,144,10000,308,2000,1
-2.0430179239422275,-0.33073191686459064,6497,1,46,3,1,50000,6066,7161,8234,8595,8955,9305,1200,1200,500,500,500,500,0
2.5579231665413142,-0.9730129290751769,6498,2,40,2,1,190000,184276,191540,192422,150300,92391,93119,15000,6000,6000,4000,4000,3300,0
0.8762849752745203,-0.6122351067646183,6502,2,54,5,1,180000,88545,90403,92245,94082,96050,97963,3279,3343,3366,3483,3507,3628,0
-1.4662504244852315,1.0925840504247402,6505,1,32,2,2,200000,9249,9362,11109,9471,11132,9633,9363,11119,9473,11140,9636,23635,0
-2.135164427444167,-0.08071206511708942,6506,2,42,2,1,170000,1085,326,326,326,326,326,326,326,326,326,326,326,1
-0.8332859006665521,2.1356034748904085,6509,2,36,2,2,500000,21368,21094,12675,5803,5841,2227,4066,5004,28,2033,3130,94593,0
-1.3694270605829508,-0.4413576636999678,6516,1,41,2,1,50000,48027,48725,29600,20150,19232,17143,3000,1600,2004,2000,1000,4000,1
-1.520491262230566,0.2538941132575287,6518,1,27,2,2,80000,1195,553,1074,35783,35488,36020,700,1074,35000,1300,1400,1300,0
-1.727041654451727,-0.40780578531527667,6519,1,22,3,2,20000,18535,18541,18270,16992,19025,35744,5109,1600,2400,3800,739,2000,1
-0.9807029801555305,-0.7391780129403775,6522,2,24,3,2,60000,60491,61319,56550,43279,28289,28013,2560,1593,1348,1012,1016,1007,1
-0.43824836061356004,-0.5853459747623433,6524,1,36,2,1,100000,46202,47239,48258,49218,99677,51738,1784,1803,1763,1843,4654,2297,0
-1.5859649420075814,-0.5486207590818423,6525,1,33,2,1,30000,23467,24195,25286,25807,26350,27409,1409,1500,942,959,1500,946,0
-1.0018065504780558,-0.5329284961759625,6529,2,23,5,2,90000,40145,41194,42197,42726,43802,42761,2000,2000,1502,1737,1500,5050,1
-1.8859396422241872,-0.5552040374117383,6530,2,23,2,2,20000,16740,17451,18141,18239,18302,18337,1600,1600,1000,663,654,651,0
-0.8385506613263087,-0.10526350672713057,6535,1,35,1,1,170000,51207,38528,34688,30542,61032,23711,5000,2000,3000,1000,6000,8753,0
-1.1530864407519354,-0.7354938813716774,6537,2,29,2,1,50000,98492,50095,49057,17426,17789,18003,2477,2409,769,792,659,631,0
1.5594645651172228,-0.8651629755525497,6543,2,52,3,1,120000,117029,118439,118437,116456,116957,119366,5800,4500,4120,4388,4500,4350,0
-1.3786191058342967,0.8976511073993125,6544,2,43,1,1,430000,20849,3662,7719,4437,2912,6368,3814,7759,4451,2915,6383,9025,0
1.3959620793140965,1.5238213576678021,6545,1,32,3,1,360000,89120,191329,92915,52341,51739,55079,105484,4500,2000,2100,4400,2934,0
-2.0046868280594157,0.06557052800282374,6546,2,60,2,1,200000,396,396,461,396,546,396,396,461,396,546,396,396,0
-2.151178857544864,-0.39368774203308704,6549,2,46,1,2,20000,12146,7698,6005,6411,3125,3164,1273,1039,1000,123,101,48,0
