X1,X2,X3,X4,X5,X6,ID,SEX,AGE,EDUCATION,MARRIAGE,LIMIT_BAL,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
-1.8367337021113506,-0.3181119824938148,1.3141097346985595,-0.023449194948012904,0.2761255351370918,0.010924672220470753,6581,1,25,1,2,20000,20052,5328,18428,19709,19833,19376,1500,15000,2000,1000,900,1000,0
3.5121424737754725,-1.220743978772522,0.8754444158075937,-0.20163658826617326,-0.061172801500189986,-0.17188354502703201,6583,1,29,2,2,200000,172325,174082,177684,180259,183704,186507,6000,8000,7000,6500,6000,5600,1
-1.5115763531336923,0.7429399783267508,-0.2763376979955714,-0.10856863326816572,-0.3306965567911733,-0.32262526032137046,6585,2,36,1,2,260000,10425,12722,4948,13100,10854,7537,2297,7256,13100,10854,7537,3710,0
-0.896356617593826,1.4811695627966106,-1.2682423495002728,-0.788273065292343,0.18596317233636497,-0.48688169566578454,6587,1,42,3,1,360000,25988,1815,22648,19433,16708,24047,1815,22674,95,16790,24283,17387,0
3.837401909552446,1.2069251247779818,-1.6457957912554932,-4.290951731587441,4.1752876647292805,-3.756181116915095,6588,2,38,6,3,280000,286469,293875,296257,232,-94,143864,8024,8034,232,94,145935,5000,0
-1.2116296623907084,1.0366843087354636,-1.5750607750923562,0.1345021951383931,-0.25538551490033723,-0.21988910107436493,6589,1,47,1,1,360000,10221,8337,9696,14332,21446,9476,8536,5000,8500,10000,9476,7000,0
-1.5845357088854466,0.9071371498339352,-0.7298638789267314,-1.0386668031531074,-0.32945063181893053,0.8978379610119659,6590,2,34,1,1,420000,440,1479,2940,3160,4160,883,1039,1500,3160,1000,883,28000,0
3.295508942575885,8.387343858988313,0.3323274907531352,2.4409763529966098,0.8087386615896889,3.8931804186534205,6593,1,45,1,1,500000,186610,130751,43890,38759,46834,28408,261524,43919,38787,46834,28408,63001,0
-1.0899828027208918,-0.5522176601963467,-1.7855542468620993,1.269448317910385,0.16951874133750222,0.0018016680186179936,6594,1,56,2,2,50000,48025,49128,49348,44932,19559,18859,1884,1997,1943,693,683,680,0
-1.9066822307496205,0.9794580868402342,0.496352342312468,-2.185773248442556,-0.33694775550946954,2.6008054955901114,6595,2,24,1,2,80000,1275,887,890,382,2786,2557,2,893,382,2794,2561,77004,0
-1.7904498961136783,-0.33714677001770094,-1.1658383963836205,1.0228068028536166,0.1129209177639039,-0.06510933092488173,6597,2,50,2,2,20000,13922,15433,15683,16050,17401,17573,3000,3000,1000,2000,1000,1000,0
0.8496451892925004,0.33445255895645937,0.19748954754597156,-1.1143940745464245,0.11425420870918536,-0.40139390826871335,6598,2,27,1,2,460000,81252,74766,79012,74349,77504,90032,5020,10027,3001,5004,15000,5039,0
-0.7281921865039052,-0.39429810278768596,0.6404415857282013,-0.030764302143222802,-0.12872206538992498,-0.03542690587809773,6600,1,30,2,2,120000,53456,53862,39505,45373,46641,47569,2058,1672,10000,2000,1704,1920,0
-0.0756304176507296,1.5053026566483778,-1.3971810344263904,0.43415167665021054,-3.0403466404082007,-1.6916517268657674,6602,1,50,3,1,290000,62381,32320,22528,10502,82823,52624,1778,1565,212,82902,2008,1177,0
-1.5631601814556189,-0.524136037679509,-0.08874726512023076,0.37579819215784255,0.07917650307355428,-0.007814465136746648,6603,2,38,2,2,50000,33801,27027,24459,23161,22282,20537,1433,1319,773,787,757,615,0
-0.7457046333611258,-0.5000411376766315,-0.6070873652283001,0.5386135857195562,0.03936640480065625,-0.08779355520038697,6606,1,43,1,1,100000,43970,45756,46680,47926,49028,49561,2500,2000,2000,2001,2014,1605,0
1.543046681363744,-0.5633844991969705,-0.1506694607710223,-0.17548388602918982,0.024054983151984323,-0.24196848419748748,6607,2,36,1,2,260000,107350,110114,112189,114503,117031,112857,4500,4000,4000,4200,8790,4200,0
-1.4411404856383854,-0.10475918947874145,0.7834618093473379,-0.3952773295127908,0.08312954164030972,0.1506633253279023,6611,2,27,3,2,130000,29645,28193,30790,21200,21810,13629,2000,5000,5000,1000,4000,6587,0
-0.9492757302999022,-0.2860344865914293,0.9347605677049879,-0.5876207878077158,-0.06289084382517851,0.2792337604540222,6612,2,25,1,2,150000,36497,38190,39322,40260,41458,42251,2287,2071,1591,2000,1632,10000,0
-2.25509341488701,-0.21776383229766946,0.18665332567877568,-4.0743084926799737e-05,0.010159067208089548,-0.005272406505791011,6613,1,33,1,2,120000,291,291,291,291,291,291,291,291,291,291,291,291,0
-2.126818136075345,-0.4615802572883411,1.1816095277265997,-0.19805783016107228,0.07359463632044953,0.035442595362897275,6614,2,25,2,2,30000,7244,8265,9436,10123,10335,10691,1142,1313,1000,375,528,600,0
1.7101898250155476,-0.6383683953903146,0.38305382293611084,-0.24817894581129854,-0.2947871728073153,0.012978408173405275,6615,2,31,2,2,260000,166071,137702,77683,163040,86008,88575,7000,3000,7152,8000,4000,4000,0
-2.333644834605748,-0.32432355364143,0.2169974877835212,0.14607532853050342,0.046079506193223325,-0.004322556204566642,6616,1,34,3,2,60000,326,326,326,326,476,326,326,326,326,476,326,326,1
-0.6378247656103039,-0.7064081314911954,-1.4562702533291978,0.9806170985937254,0.15070305636394496,0.05421374126961945,6617,2,52,3,2,70000,105991,67243,67533,28653,29253,26185,2777,1751,969,1004,938,1122,0
-0.4639749347370719,2.808439000960865,-0.8422719183130454,-1.999178608152933,-0.31168817475344146,3.8631382405584858,6619,1,37,2,2,180000,8788,40927,28306,31578,21195,11776,40970,1210,10015,10009,11783,110306,0
2.0393205899647997,1.7670676133563974,-0.5116497194964963,-0.1390627176656414,-2.8577950036787354,-1.626595908770638,6627,2,40,2,2,440000,98496,82803,79894,73984,137370,132889,10000,10000,10000,80000,7000,6000,0
-1.3258785874838472,1.1738623161125572,-0.004118554454925232,-0.48807834792795507,-0.4866283150035034,-0.0037946184826334055,6629,1,31,2,1,380000,6749,7917,9645,11865,13133,4702,7959,9683,11916,13191,4717,9354,0
-0.09641617973093056,0.49267720035745716,-0.3807121681057108,-1.291195001300965,-0.33901911623260206,2.459817035735182,6631,2,35,2,2,120000,71708,72047,67080,68660,69411,2855,3200,3000,3700,3500,1000,68074,0
-1.8906097028097573,0.36867500313138346,0.5171311935541687,-0.4305102635492987,-0.05700613532503343,-0.0016083105110057568,6632,1,29,1,2,150000,4583,6917,831,6469,5138,7810,6989,833,6488,5153,7833,7130,0
-1.0918945688374466,0.7131369157638899,-0.5314155376106976,-0.9933461925747451,-0.3682892110833098,-0.05135562456710356,6638,1,30,2,1,610000,50724,8723,6245,7089,8059,8666,2134,1210,2000,2000,1666,1500,0
1.81798597622461,-1.0027139365595432,0.780897897288658,-0.09334945558037326,0.029302214331074498,-0.05565916334356695,6641,1,30,1,2,130000,130705,132472,129576,129829,125382,124942,6500,4700,5000,4600,5200,4500,1
-0.3518784207236427,-0.2624755406340039,0.8191434994857829,-0.6056576335251364,0.008759502549750043,0.2271976930959252,6642,1,26,1,2,160000,135233,130038,79027,6666,6666,6666,5600,3715,6666,6666,6666,6666,0
-1.2393944252533333,-0.48881745494508333,-1.8040927666046813,1.2332489789390162,0.1332632865077237,-0.02821731572841747,6645,2,56,2,2,50000,47060,48481,49505,17612,19461,18660,2180,2204,656,2159,678,851,0
1.896119321657225,-0.9815635645014282,0.8657270545605482,-0.15284413547874115,-0.010334555972768342,-0.03908471948898917,6647,1,29,2,1,140000,130767,134946,130470,132038,131961,124256,6696,5000,4866,5300,5055,5000,0
-1.3488911543727407,1.4088526873361327,-0.15857276781497184,-1.3740706201328308,-0.30264931482828844,1.19207565923003,6650,2,30,1,2,320000,8144,7824,7500,7500,7500,7500,7500,7500,7500,7500,7500,42562,0
-0.8503639762455173,-0.6882726144297439,0.1716783468820988,0.31116970171497366,0.046849755410295534,-0.030940796924666062,6651,2,36,2,1,50000,47404,48786,49768,27838,84810,27785,2148,2130,1200,1012,2034,973,0
1.215709404745486,-0.9357743988813065,0.8629306989840068,-0.1506505853148164,-0.005304877687013178,-0.04495230763584135,6652,1,29,2,2,110000,107221,109494,111954,111771,111703,111864,4000,4300,4164,4500,4200,5000,0
4.9963730353123115,-0.6528181944269291,-1.7349123354246982,0.3896051683978295,-0.09933412743190843,-0.08100892361764195,6653,2,50,3,1,530000,219884,223526,206593,275847,163157,164838,10000,10000,10000,7000,7000,5000,0
-1.3564372471526833,-0.4974392063994243,-0.3476446743960974,0.3951905790046909,0.11835024456537041,-0.0335210386262107,6654,2,40,2,2,80000,46982,38738,31923,25885,20195,19494,1728,1411,1009,605,2012,209,1
1.8118224322908159,-0.8836379364512545,0.9866224165198902,-0.4706290755923299,-0.06162573401446658,-0.05591571272742192,6655,2,26,1,2,190000,204297,106428,109736,111487,114878,118541,6355,6500,5000,5117,5644,4767,1
-1.1337127326490735,1.3597226635192137,-3.0520874792418216,0.13090875927391218,0.07878698506939223,-0.4469322085878683,6656,1,58,2,1,500000,4101,11076,3834,-754,6276,16871,11155,4024,754,7030,17050,6063,0
2.293204477746234,-0.9232324265926966,0.7196946413815294,-0.15564626819913707,0.030721959503334863,-0.046858374173528644,6664,1,30,2,2,180000,145563,147348,143548,133408,136481,140008,10035,5096,5000,5200,6024,5015,0
-1.789486069262692,0.07638309525888318,0.4604729732930541,-0.23989612695238438,-0.08775249951222325,-0.2113120777278579,6666,1,30,2,1,150000,40496,3880,1377,4007,7742,11376,1000,5000,5960,5000,5000,1000,0
-0.9614627315483181,-0.5373962043190051,-1.2793196192368026,1.0337658259671738,0.1747318715501377,-0.026246255049144643,6669,1,51,3,1,50000,42257,44243,64104,33406,34104,34869,3000,2500,1985,1163,1256,1316,0
-1.0061323452982,0.7576543362783155,-0.2960174975016089,-1.4707632454302102,-0.25580868418272784,1.6725222510497648,6670,2,30,2,2,340000,47664,38192,39234,20960,360,360,2000,2000,3000,360,360,45385,0
-2.017305252914747,0.20014365883970545,0.37821910611527687,-0.27119353315408024,-0.09019660417613695,-0.0660341478070087,6673,2,31,1,2,120000,643,586,3660,5754,5666,5666,586,3660,5754,5666,5666,6246,0
-1.209913998567684,1.4228978174438733,-0.10473125804346123,-0.4857529863085279,0.056372794236687056,0.8815709768842084,6675,1,34,1,2,240000,21027,27568,9166,6855,8089,9052,27994,9212,6949,8134,10043,28012,0
1.0569412806528273,-0.6553576548238684,0.5466708841158227,-0.2465838203629362,-0.06469843986714127,-0.07888606963201224,6677,1,30,1,2,210000,99342,99506,100117,101212,101197,103175,4900,4100,3600,4500,4000,3900,0
-1.786202895967961,-0.484918784764018,-0.4190975537211214,0.6092623800825939,0.10302698940400899,-0.03881617503695908,6679,2,42,2,1,20000,16560,17278,18289,18653,19195,19580,1293,1304,668,843,853,790,1
0.6432488589551987,-0.7632212527941704,-0.1906635919791643,0.2877215483398524,0.03426180334628923,-0.1564694308948255,6681,1,39,2,1,130000,88014,88951,90672,89252,91118,95105,3245,3217,3177,3286,4200,2500,0
0.12112574753342031,-0.7807043998210529,0.9553217519889052,-0.11900618288391893,0.062804369941531,-0.012914273817437458,6682,2,28,2,1,80000,77857,80002,82020,73904,75558,77279,4000,4000,3000,3000,3000,3000,0
-1.385073273720154,1.1307569369650288,-0.10964756652785394,0.08334971552249877,-0.2654993839550506,-0.23435609309696642,6685,1,37,2,1,180000,5480,11834,17380,8329,20406,9772,11850,17552,8333,20406,9772,9315,0
0.5568509955102021,-0.5921390277941584,0.37641171842696713,-0.47577545142312005,-0.10155599518242975,0.15057389840122554,6686,2,29,2,2,280000,140888,143746,55506,56741,57983,59185,5040,3000,2000,2000,2000,3000,0
-1.6057615699894763,0.5089379158006392,0.8738630618023735,-0.020816858637396147,0.425521769506534,0.8878991034937485,6690,2,29,2,1,50000,21523,1481,19766,19661,16740,13272,19505,20509,1513,1515,1539,20217,0
2.6708354494099247,-1.0311853483891515,-0.8347372276996246,0.6832433143466164,0.0697646906952836,-0.173674331355116,6691,2,47,3,2,150000,153720,150540,153103,152060,151470,151974,7000,7000,5200,5500,6300,5100,0
-0.649398054724854,-0.40895796849810956,-0.2434488950024109,0.21732407871500845,0.01060219837461024,-0.07533722850032169,6692,1,38,3,2,160000,47269,45688,47690,48712,49525,50389,2767,2769,1791,1928,1960,1461,0
2.4509452381215135,2.1025217537851777,0.6151728944100393,2.4823321792635986,2.9640481627673667,-0.48454267737657775,6694,1,42,1,1,280000,18958,2640,182251,173922,160553,147124,2676,189570,6084,5798,4627,3589,0
-2.1377948824785005,-0.431100445032948,1.2328103464792777,-0.27672885568862476,0.06533491727214641,0.04577858480570632,6695,1,24,2,2,50000,6716,7737,8741,8911,8943,9140,1290,1294,464,324,345,500,0
-1.6551878700436193,-0.32082154913849764,0.9219168984249606,-0.2897598293883279,0.01706634367806822,-0.14797176552009814,6698,1,27,3,2,60000,37170,36918,10163,10692,15307,19838,2000,3000,1000,5000,5000,1000,0
-1.868799165567264,-0.13566793583503856,0.4339081837326863,-0.3121946313590235,-0.038309602512321066,0.09178736969259015,6699,1,29,3,1,190000,51632,9803,3427,924,-876,-969,1000,3524,929,869,7,1587,0
0.18338800978731032,-0.8280055816536204,1.1942166161861354,-0.2929110132686044,0.0794704179337267,0.03593368982364902,6701,2,25,2,2,100000,88420,89705,91943,71201,69804,71088,3600,4000,2500,2700,2600,2600,1
-1.6915821360008862,-0.4221922426012414,-0.7182727746378755,0.7384337550072754,0.10952562753779216,-0.028297093174075437,6702,2,45,2,1,30000,17166,18578,20260,20626,21142,21790,2000,2000,1000,1000,1000,1500,0
-1.5525974754700946,-0.5377104034020599,1.0431904569259336,-0.07855279198160009,0.10075956899443528,0.013448932179468777,6704,1,27,1,3,30000,25107,26312,28102,29078,29201,24122,2000,3000,2000,1000,1500,1000,0
0.057946458105071805,-0.3320412292765446,0.9240144861206975,-0.9252039336567869,0.3484802255599698,-0.48881384843737347,6705,1,25,2,2,130000,126454,128179,75525,76862,6131,27117,4252,3000,1537,10000,21300,651,0
-0.944675463041136,-0.5502728469449046,0.660448441671403,-0.17849237253170522,0.014156257571171508,0.04609811387564851,6706,1,29,2,2,120000,60098,50910,44943,37176,38245,28682,2000,1500,1500,1500,1500,1500,0
-1.3626505040553265,-0.5669718341606732,1.3260758756643138,-0.36072873547911916,0.038476078607725936,0.1590858164934723,6710,2,23,2,2,70000,65026,29549,29705,29012,28355,16579,4000,1595,775,1000,600,2000,0
-0.7738046799049343,-0.16711963895474158,1.3147609550109858,0.05568948571949405,-0.3523464480425401,0.02069376274319743,6711,1,25,3,2,80000,78230,76277,36232,30200,30326,30290,2289,1005,31063,1094,1109,1013,0
-2.2405805540405788,-0.28918321754186715,1.2541311343952344,-0.3923418410142638,0.014238002816649982,0.012008230892692403,6712,2,23,2,2,80000,6085,4728,5750,1361,1402,1911,1128,1150,1361,1402,1000,344,0
0.28169117297011714,-0.7128729409692812,-1.2377843858384976,0.8381813633710176,0.07493830520875228,-0.03545994533907066,6713,1,50,2,2,100000,104466,96370,81293,66435,64975,66951,4000,3000,3000,3000,3000,3000,0
-0.4533961184338889,1.0642414078727174,-0.237861172635953,-0.38202369010845527,0.23947108183581095,0.26635448599769024,6714,1,31,1,2,570000,26775,28753,48474,42377,41302,1666,15004,25000,1302,1000,1666,3778,0
6.213029794145529,-1.3308878298187872,-0.15326440448239675,0.05893359843076399,-0.16895342339394873,-0.15621861319478575,6717,2,39,1,2,310000,300500,265766,245458,249435,240521,246525,11027,10500,14000,10000,10000,10000,0
0.1464048918638188,0.6112011087290383,0.12972904364467763,-1.7439279374285732,0.4797898169008731,-0.4371985711441085,6719,2,29,2,2,200000,69412,69878,64222,50518,44892,76088,4012,2008,3008,9056,36100,22500,0
6.469902833008562,-1.4905686170711068,1.195972166832236,-0.39820639638500677,0.01033696760935976,-0.002409507495533529,6721,2,26,1,2,300000,296186,290906,275061,250488,250357,249990,20006,9000,10000,9000,10000,8000,0
2.3214275351941183,0.8472325211036521,-0.8378371787029113,2.54139008374829,2.3213179291516726,-0.06891788426172435,6722,1,55,2,2,140000,162452,164055,141301,99115,101597,101290,5000,140000,4000,4000,4000,4000,0
2.1056927561592658,6.482854064530092,-1.0793313678528222,0.091275953102273,-0.7018787284611036,-1.9125074633410146,6723,1,47,1,1,560000,10501,69458,23445,105199,47519,73537,69803,23560,109726,48237,74014,19443,0
3.4361982260433828,-1.2578764629565882,0.582444659681778,-0.1670806926583544,-0.03741938468920321,-0.05634665682153976,6725,2,31,3,1,230000,184444,182933,178409,175091,171800,168476,7016,5500,5125,5031,4969,5071,0
3.565883933155379,-1.035347627938737,0.8420003576017849,-0.22765560057142803,-0.04323323205801009,-0.10185455644014223,6728,1,29,1,2,220000,216096,189566,183838,157898,164860,168294,10110,12000,5852,10000,6610,5836,0
-1.1855284127377326,-0.6100806763492078,1.1632831630754537,-0.27037146556801384,0.05803934172578224,0.09584068243902684,6729,1,25,3,2,60000,59817,47872,38605,28184,28862,29161,3000,2000,1500,1500,1300,2000,0
-1.9696714365952703,0.15330743087485377,-0.72340666855509,0.014623805057273976,-0.08838808643126962,-0.01781490878399057,6731,2,39,1,2,280000,1863,869,262,1203,4,320,872,262,1203,150,470,1000,0
-0.8463204724702543,0.019702128701276,-0.32033802758155516,-0.3138676376903137,-0.1465891211885907,-0.0641130542983267,6733,1,34,2,1,360000,31580,32618,33610,34281,34944,35498,1549,1541,1212,1200,1000,1000,0
-1.8056962921110835,-0.4017166449150437,1.589655614988277,-0.48055743177357585,-0.1299266269888142,0.09051179047131135,6734,2,21,2,2,20000,18770,18410,18821,19307,19260,20028,1400,1200,1000,6000,1000,5000,0
-0.42801946029712074,1.6633439315058458,-0.11453299214486196,-0.5399645264610569,0.8103557909086915,0.7128902000554739,6735,2,31,2,1,500000,2181,5625,60201,45299,40940,16923,5700,60207,1000,838,4476,24236,0
-1.4863037879071386,-0.5687901979001032,0.4543384798380472,0.17882735341507017,0.06562680530394109,-0.018522625581980222,6737,2,33,1,1,30000,27729,28138,28285,28463,29303,29766,1500,1500,1500,1300,1100,1032,0
-2.1155966034856784,-0.48716268665306045,0.5444555432382984,0.15448952376002847,0.1025453700225876,0.010741189869031472,6740,2,32,2,2,10000,9463,9338,10073,10059,9760,10048,1165,1200,400,520,600,500,0
-1.239443873622461,-0.4627380340763273,1.0902517616072611,-0.006352114589697755,0.11956832822227093,0.09126139961635091,6742,2,27,2,2,40000,29009,34183,35606,37018,37184,38066,9000,2000,2000,1349,1500,1500,0
0.2456556828775004,0.6113552663788921,0.628669481596205,-0.4620350381425524,-0.14033884488397536,-0.06709921242225869,6743,2,29,5,2,210000,67931,65289,64778,65861,63794,65069,12411,13000,12340,14000,12364,13000,0
-1.408208311941616,-0.572373658542659,-0.38140491098658713,0.5027728975073964,0.11716291003437837,0.009199219228673889,6744,2,41,2,1,50000,46965,42713,33812,20483,19409,19318,1650,1317,698,693,1000,545,0
-2.2047323122087112,-0.5005193663495349,1.4164064280691877,-0.24796087844153214,0.06517605083493684,0.06255406875266663,6745,1,23,2,2,10000,7886,9085,7784,8547,8907,6844,1500,1000,1000,600,200,500,1
-0.5953848567535006,-0.13656329967625686,0.5949765198065132,-0.5894270922454714,-0.12113607677083053,-0.06790616871593447,6746,2,26,2,2,310000,40604,42926,44209,45472,46739,47895,3000,2000,2000,2000,2000,1000,0
-1.8507708608414366,-0.3612296678836743,-1.0662662956649984,0.8484095073049224,0.0957439836652076,-0.04640215695565757,6749,1,48,3,1,50000,11839,13240,14015,14293,14763,14968,1600,1300,511,700,600,800,1
-1.7167420486255769,-0.4923799250019447,0.5047587596278482,0.051193769318964286,0.1185548672795379,-0.01497881579674333,6752,1,32,1,1,30000,22541,19623,20606,20693,21134,22435,1338,1321,727,761,2500,1800,1
-1.8209998662822817,-0.5503147345735708,1.2966016693968567,-0.2529610455931594,0.07119811176376917,0.013580227466395653,6755,2,24,1,2,30000,17615,18338,19350,19734,20301,20812,1310,1322,706,885,1000,614,0
4.423919381021406,-1.2880678467877802,0.1899307098043021,0.026988016639474477,-0.06930010214453795,-0.09195425137500779,6767,2,36,1,1,220000,210475,216513,196219,200117,204312,208373,9639,7123,7162,7419,7462,8621,0
0.39216785318451963,0.013427111314517941,0.12838988697061682,-0.48786612139427277,-0.46507358955733485,-0.3550648534915329,6768,1,31,2,1,340000,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971,1
-0.24522437195994873,2.388910505855937,-2.8561068623671453,-0.24701858208952185,-0.9145983618413912,-0.5359540280988689,6769,2,57,1,2,480000,7066,2328,4279,24973,76738,25108,6378,5096,25173,25896,25108,25000,0
-1.4807597651571207,-0.4485981682654794,1.208888218356072,-0.13448846760267455,0.19765335379215132,0.06179909342211001,6770,2,25,1,1,60000,45575,43303,27113,19582,19109,17236,1432,11279,1960,1000,633,527,0
-1.7351689263184722,0.1552024812477717,0.5783141475444923,-0.3394357652749445,-0.1335342919266055,0.0021847582729421474,6771,1,28,2,1,200000,11445,12379,12187,7402,10827,11351,5013,3038,3007,5005,2056,2826,0
13.447623223280168,9.062430986825882,1.153160663632933,-1.5037805746484865,-2.518422739517947,10.97502321368775,6774,2,32,2,2,470000,491428,488642,485382,360959,338592,123737,300000,15937,11891,120000,6380,250000,1
-1.5484918934567227,-0.21829251367868732,0.5346114914343046,-0.11832643819712207,-0.0074909905620263945,0.10355199731120308,6776,1,30,1,2,130000,16757,21481,22389,22535,24236,20246,5000,1598,744,2000,744,3000,0
-0.7971655172171536,-0.653726207784669,-0.9032671436219462,0.6755740395183547,0.09801536752133169,0.02711412160571271,6777,1,46,1,1,80000,78861,77719,45961,29537,29758,30153,2435,1463,1039,1068,1267,1000,0
-0.8734512705828487,1.2394418420661482,0.73806836135718,-0.8378247563686194,-0.32174606829739183,-0.2810867561266775,6779,1,27,1,2,180000,29735,24414,18300,16908,37319,34978,19000,5000,10009,22000,20000,15000,0
6.038144422266898,-1.335782736119956,-0.6676402951747527,0.10183484823362166,0.051542303508645235,-0.05598012615841537,6780,1,42,2,1,400000,286710,280752,284624,237176,211342,208432,11011,9816,8000,7824,8700,6500,0
-0.27776029483861536,-0.6327688793220585,-0.752363155597814,0.38405380986671167,-0.004777198146097137,-0.006274098252586793,6781,1,43,3,1,150000,150797,52509,50683,46602,40599,37192,3008,2014,1599,2014,2018,1041,0
2.796284511639119,6.164104818890105,-1.7654567151400493,-4.729816154569314,-2.1617383554291902,5.742293248824137,6782,2,34,3,2,640000,105423,133637,118372,33929,79807,19552,51644,30291,41,70128,19576,194014,0
0.6780205358649641,2.0454299398042584,-0.4620820520167332,-1.400552224491389,-0.37322132109905054,1.3500199463642362,6783,1,32,1,1,500000,48169,53197,63010,64178,64992,50722,20000,20012,10036,15000,10000,50000,0
0.5062596715709983,-0.7446902491135096,0.6750080061353974,-0.17271179886871005,0.05008230477926011,-0.09485777633363637,6787,2,30,2,1,120000,84094,85804,86212,87003,88833,92348,3081,4001,3114,3232,5000,4000,0
-0.7551896444943789,-0.29442687359950975,0.3063090815648396,-0.222470026782944,-0.05076146541096666,-0.050106717129975165,6788,2,31,1,2,210000,40167,41518,43023,44005,45294,46387,2000,2500,2000,2000,2000,2000,0
-1.8279147137967688,-0.45634595687110174,-0.8010108269766248,0.6840276330518802,0.09674157961645506,-0.0027769599591183085,6790,2,45,2,1,50000,46188,14082,15021,7696,7872,8028,1261,1200,300,300,287,297,0
1.828443145610276,-0.8604078661702455,0.41656721498714183,-0.4578948422173643,0.02847294437301027,0.1734240199258424,6794,2,29,2,1,310000,182202,162547,140911,111881,78759,78877,5118,3758,3901,2206,3089,3023,0
0.24533376953451796,-0.656435623212493,0.4883408160879489,-0.006516164271223168,0.04944488967162965,-0.0692048925207307,6799,2,32,1,2,120000,81878,83429,77262,78783,75252,77090,3014,5000,5000,2726,4000,3000,0
-1.763246099303913,-0.4163948434067929,-1.1847562408180707,0.9929197363496237,0.11123408937880426,-0.06055448722907563,6801,1,50,3,1,20000,15089,17037,17457,17868,18428,19120,2200,1000,1000,1000,1000,900,1
2.5998096969457953,-0.7463464656709534,0.7800306927655469,-0.12615891557954362,-0.36845256446555763,-0.20446259310784623,6803,2,30,1,2,180000,173094,131039,132269,144990,152632,155935,7000,4900,15000,10000,6000,6500,0
1.0987204801016346,-0.8937429981373354,0.6405154734208229,-0.14769736611676015,0.03963833696507079,0.023771169102692277,6809,2,30,2,2,160000,124178,118255,111807,107418,90471,86363,4507,4000,3500,3300,3500,3000,0
-1.8036175433124872,0.4300804278075723,-0.7869976402782366,0.31044285539409333,0.1472019612598404,-0.031615789742554835,6810,1,42,1,1,210000,2295,6072,8319,5330,1586,4920,6090,8369,5346,1590,4934,3568,0
-0.3018099777842519,2.7556785744029866,-0.454552180413445,-0.7200214124744557,-0.5145524001196196,-0.4160140756760169,6812,2,36,2,2,420000,3581,16629,33433,28468,35669,23317,16647,33595,16000,36625,23317,23983,0
1.6716948262467506,4.406722358390143,0.6666763644004177,1.5574457726119453,-1.0620542319223383,-0.2022703511613348,6813,2,37,1,1,400000,-151,27952,47213,121013,87332,106519,78130,20000,93000,30000,20000,12014,0
-0.2937450818160734,-0.8265083517766845,0.8321625980751753,-0.07800055744376394,0.04240978353496938,-0.0343318178738984,6814,2,29,1,2,70000,62870,63992,64720,66031,67459,69171,2134,1600,1587,1700,2000,1900,0
-0.5640296674161938,-0.6458178185708767,0.5442307749514207,-0.0038885137112473697,0.03914553690080691,0.024941274679730098,6815,1,31,2,2,110000,61050,62663,62425,59118,49449,38047,2600,2100,2000,2000,1500,1000,0
-1.65806411406764,0.10783281051894351,0.7532256920528815,-0.2552829848883301,-0.11597733903830892,0.14836789582914553,6818,1,27,1,2,180000,13895,14385,13190,17676,14792,11210,5000,3000,8700,1500,600,4000,0
1.4703180728372964,1.8723406613352505,-0.7096339554653811,1.443704330613731,-1.589003461787712,-0.6627397580984107,6819,1,46,1,1,400000,31864,34538,31648,127340,129411,128796,4237,4000,100000,5000,4183,3613,0
-0.9566415311721231,-0.4501161949193851,-0.7247483967198016,0.5712816656094145,0.043291539437434065,-0.08121880476488225,6820,1,44,1,1,100000,37222,38628,39982,40914,42053,43151,2000,2000,1600,1800,1800,1700,0
4.473715481066864,1.8299635644361822,-0.8510556888840461,-4.830849807505719,3.832139417186594,-4.916816622389316,6821,2,32,2,1,220000,183718,172250,175771,180794,184650,167856,6243,6376,7942,8270,170000,6002,1
-2.0259194997630243,0.11170048845143636,-1.0103553517350332,0.22042583534990262,-0.09488899682676738,0.07108823659970427,6822,2,43,2,1,220000,316,316,316,956,1087,316,316,316,956,1087,316,4342,0
1.4157995171092959,-0.7960082248617827,1.0328848265987578,-0.22456589142560762,0.053896559437735664,0.08271742375932295,6823,2,27,2,1,140000,126771,132730,124689,105447,106704,97725,10000,5000,5000,5000,5000,5000,0
0.821383425071897,-0.8345919059008045,-1.2806032117045567,0.868362194487289,0.10363769876617594,-0.091113618558734,6824,2,51,2,1,90000,112577,105189,97048,88247,88564,90145,4000,3330,3087,3162,4496,4003,1
-1.5016199129287164,-0.6036624559689072,1.4214698769910954,-0.29053957459711693,0.06000601649622539,0.023583683539184268,6825,2,23,1,2,30000,29292,28809,30005,30452,29197,29381,1804,2000,1200,1600,1211,1165,0
3.5538093002015554,-1.0885067099869175,-1.3980077319736994,0.9532187758118326,0.04221881707088153,-0.20578285247893738,6830,1,53,2,1,180000,173481,176308,179878,182005,175016,178293,7900,8000,7000,6565,6800,6100,1
-0.8256267225003936,-0.4851063679020755,-0.00963963890667355,0.14903723801501884,0.011647696760040878,-0.08156723024155739,6832,2,36,3,1,130000,42553,43606,44577,45013,45695,46283,1740,1711,1587,1823,1956,1125,0
